extol,3,roate 01011,beton 01220,extol 22222,,,,,,
decor,3,roate 11001,wedel 02100,decor 22222,,,,,,
these,3,roate 00011,seeld 11200,these 22222,,,,,,
erase,3,roate 10201,bendy 01000,erase 22222,,,,,,
hefty,3,roate 00021,deils 02000,hefty 22222,,,,,,
sooty,3,roate 01020,buhls 00001,sooty 22222,,,,,,
quake,3,roate 00202,plums 00100,quake 22222,,,,,,
prude,3,roate 10002,dimps 10010,prude 22222,,,,,,
maize,3,roate 00102,salmi 02011,maize 22222,,,,,,
prism,3,roate 10000,sculk 10000,prism 22222,,,,,,
stoke,3,roate 01012,slank 20001,stoke 22222,,,,,,
orbit,3,roate 11010,snoot 00102,orbit 22222,,,,,,
humus,3,roate 00000,clips 00002,humus 22222,,,,,,
table,3,roate 00112,abash 11000,table 22222,,,,,,
alert,3,roate 10111,talea 11110,alert 22222,,,,,,
elate,3,roate 00221,adeem 10110,elate 22222,,,,,,
resin,3,roate 20001,veles 02001,resin 22222,,,,,,
whole,3,roate 01002,clons 01200,whole 22222,,,,,,
polar,3,roate 12100,balms 01200,polar 22222,,,,,,
hotel,3,roate 02011,milch 00101,hotel 22222,,,,,,
rumba,3,roate 20100,sybil 00100,rumba 22222,,,,,,
leash,3,roate 00201,heels 12011,leash 22222,,,,,,
curio,3,roate 11000,croon 21100,curio 22222,,,,,,
salty,3,roate 00120,snipy 20002,salty 22222,,,,,,
cloak,3,roate 01100,nicol 00111,cloak 22222,,,,,,
navel,3,roate 00101,nebel 20022,navel 22222,,,,,,
spurt,3,roate 10010,scuft 20202,spurt 22222,,,,,,
early,3,roate 10101,malar 02101,early 22222,,,,,,
lease,3,roate 00201,heels 01011,lease 22222,,,,,,
wimpy,3,roate 00000,clips 00120,wimpy 22222,,,,,,
thick,3,roate 00010,knish 10201,thick 22222,,,,,,
warty,3,roate 10120,abamp 10000,warty 22222,,,,,,
knack,3,roate 00200,spick 00021,knack 22222,,,,,,
force,3,roate 12002,chogs 10100,force 22222,,,,,,
order,3,roate 11001,wedel 00220,order 22222,,,,,,
haste,3,roate 00122,chubs 01001,haste 22222,,,,,,
teeth,3,roate 00011,seeld 02200,teeth 22222,,,,,,
abode,3,roate 01102,aband 22001,abode 22222,,,,,,
unity,3,roate 00020,linds 01100,unity 22222,,,,,,
slept,3,roate 00011,seeld 20210,slept 22222,,,,,,
troop,3,roate 11010,snoot 00221,troop 22222,,,,,,
parse,3,roate 10102,cauls 02001,parse 22222,,,,,,
cacti,3,roate 00120,snipy 00100,cacti 22222,,,,,,
tacky,3,roate 00110,tinct 20010,tacky 22222,,,,,,
demon,3,roate 01001,leben 02002,demon 22222,,,,,,
omega,3,roate 01101,abcee 10010,omega 22222,,,,,,
macho,3,roate 01100,nicol 00210,macho 22222,,,,,,
aisle,3,roate 00102,salmi 11101,aisle 22222,,,,,,
plank,3,roate 00200,spick 01002,plank 22222,,,,,,
botch,3,roate 02010,mucin 00100,botch 22222,,,,,,
lousy,3,roate 02000,bludy 01202,lousy 22222,,,,,,
raise,3,roate 20102,aalii 02010,raise 22222,,,,,,
cameo,3,roate 01101,abcee 10120,cameo 22222,,,,,,
actor,3,roate 11110,abaca 20010,actor 22222,,,,,,
revue,3,roate 20001,veles 11000,revue 22222,,,,,,
refer,3,roate 10001,seder 02021,refer 22222,,,,,,
olden,3,roate 01001,leben 10022,olden 22222,,,,,,
tulle,3,roate 00012,chile 00012,tulle 22222,,,,,,
crude,3,roate 10002,dimps 10000,crude 22222,,,,,,
apart,3,roate 10110,palas 11010,apart 22222,,,,,,
older,3,roate 11001,wedel 00221,older 22222,,,,,,
abbot,3,roate 01110,aboil 21100,abbot 22222,,,,,,
crisp,3,roate 10000,sculk 11000,crisp 22222,,,,,,
bound,3,roate 02000,bludy 20210,bound 22222,,,,,,
suite,3,roate 00022,culms 02001,suite 22222,,,,,,
bagel,3,roate 00101,nebel 00122,bagel 22222,,,,,,
axiom,3,roate 01100,nicol 01020,axiom 22222,,,,,,
leant,3,roate 00211,leans 22220,leant 22222,,,,,,
harsh,3,roate 10100,amias 10001,harsh 22222,,,,,,
taste,3,roate 00112,abash 10010,taste 22222,,,,,,
lupus,3,roate 00000,clips 01012,lupus 22222,,,,,,
armor,3,roate 11100,macon 11020,armor 22222,,,,,,
brush,3,roate 10000,sculk 10200,brush 22222,,,,,,
mural,3,roate 10100,amias 01020,mural 22222,,,,,,
abled,3,roate 00101,nebel 00121,abled 22222,,,,,,
bossy,3,roate 02000,bludy 20002,bossy 22222,,,,,,
maker,3,roate 10101,malar 22002,maker 22222,,,,,,
lithe,3,roate 00012,chile 01112,lithe 22222,,,,,,
giant,3,roate 00210,skint 00122,giant 22222,,,,,,
surly,3,roate 10000,sculk 20120,surly 22222,,,,,,
began,3,roate 00101,nebel 12100,began 22222,,,,,,
torus,3,roate 12010,abacs 00002,torus 22222,,,,,,
moral,3,roate 12100,balms 01110,moral 22222,,,,,,
vogue,3,roate 02002,pilus 00020,vogue 22222,,,,,,
owing,3,roate 01000,blins 00220,owing 22222,,,,,,
token,3,roate 02011,milch 00000,token 22222,,,,,,
booth,3,roate 01020,buhls 20100,booth 22222,,,,,,
voter,3,roate 12011,ablow 00010,voter 22222,,,,,,
ebony,3,roate 01001,leben 01101,ebony 22222,,,,,,
voila,3,roate 02100,nidal 01011,voila 22222,,,,,,
tribe,3,roate 10012,pubco 00100,tribe 22222,,,,,,
cease,3,roate 00201,heels 01001,cease 22222,,,,,,
birth,3,roate 10020,barmy 20200,birth 22222,,,,,,
graph,3,roate 10200,chins 01000,graph 22222,,,,,,
odder,3,roate 11001,wedel 00120,odder 22222,,,,,,
terra,3,roate 10111,talea 20012,terra 22222,,,,,,
tried,3,roate 10011,serer 00120,tried 22222,,,,,,
color,3,roate 11000,croon 21120,color 22222,,,,,,
rough,3,roate 22000,ached 00100,rough 22222,,,,,,
uncut,3,roate 00010,knish 02000,uncut 22222,,,,,,
strip,3,roate 10010,scuft 20001,strip 22222,,,,,,
minus,3,roate 00000,clips 00102,minus 22222,,,,,,
titan,3,roate 00110,tinct 12100,titan 22222,,,,,,
dress,3,roate 10001,seder 11101,dress 22222,,,,,,
pasta,3,roate 00120,snipy 10010,pasta 22222,,,,,,
sight,3,roate 00010,knish 00111,sight 22222,,,,,,
teary,3,roate 10211,aahed 10010,teary 22222,,,,,,
wordy,3,roate 12000,curds 00220,wordy 22222,,,,,,
foamy,3,roate 02200,acyls 10100,foamy 22222,,,,,,
butte,3,roate 00012,chile 00002,butte 22222,,,,,,
tripe,3,roate 10012,pubco 10000,tripe 22222,,,,,,
tenor,3,roate 11011,tetra 22010,tenor 22222,,,,,,
krill,3,roate 10000,sculk 00011,krill 22222,,,,,,
worse,3,roate 12002,chogs 00101,worse 22222,,,,,,
think,3,roate 00010,knish 11201,think 22222,,,,,,
cobra,3,roate 12100,balms 11000,cobra 22222,,,,,,
basil,3,roate 00100,nails 02111,basil 22222,,,,,,
phone,3,roate 01002,clons 00220,phone 22222,,,,,,
court,3,roate 12010,abacs 00010,court 22222,,,,,,
heard,3,roate 10201,bendy 02010,heard 22222,,,,,,
pouty,3,roate 02020,bousy 02202,pouty 22222,,,,,,
sprig,3,roate 10000,sculk 20000,sprig 22222,,,,,,
spine,3,roate 00002,pling 10220,spine 22222,,,,,,
macro,3,roate 11100,macon 22210,macro 22222,,,,,,
satyr,3,roate 10110,palas 02001,satyr 22222,,,,,,
leapt,3,roate 00211,leans 22200,leapt 22222,,,,,,
amiss,3,roate 00100,nails 01201,amiss 22222,,,,,,
width,3,roate 00020,linds 02010,width 22222,,,,,,
sonar,3,roate 12100,balms 01001,sonar 22222,,,,,,
tower,3,roate 12011,ablow 00011,tower 22222,,,,,,
baron,3,roate 11100,macon 02022,baron 22222,,,,,,
smote,3,roate 01022,abacs 00001,smote 22222,,,,,,
above,3,roate 01102,aband 22000,above 22222,,,,,,
north,3,roate 12020,fawny 00010,north 22222,,,,,,
drift,3,roate 10010,scuft 00022,drift 22222,,,,,,
limbo,3,roate 01000,blins 11100,limbo 22222,,,,,,
motel,3,roate 02011,milch 20100,motel 22222,,,,,,
ounce,3,roate 01002,clons 10110,ounce 22222,,,,,,
revel,3,roate 20001,veles 12120,revel 22222,,,,,,
talon,3,roate 01110,aboil 10101,talon 22222,,,,,,
knelt,3,roate 00011,seeld 00220,knelt 22222,,,,,,
anode,3,roate 01102,aband 20011,anode 22222,,,,,,
salve,3,roate 00102,salmi 22200,salve 22222,,,,,,
stave,3,roate 00212,galvo 01020,stave 22222,,,,,,
stone,3,roate 01012,slank 20020,stone 22222,,,,,,
teach,3,roate 00211,leans 02200,teach 22222,,,,,,
cleft,3,roate 00011,seeld 00210,cleft 22222,,,,,,
frost,3,roate 11010,snoot 10202,frost 22222,,,,,,
booty,3,roate 01020,buhls 20000,booty 22222,,,,,,
twist,3,roate 00010,knish 00220,twist 22222,,,,,,
tweak,3,roate 00111,salat 00021,tweak 22222,,,,,,
board,3,roate 12200,aahed 10002,board 22222,,,,,,
grant,3,roate 10210,tinct 00102,grant 22222,,,,,,
bacon,3,roate 01100,nicol 10220,bacon 22222,,,,,,
raspy,3,roate 20100,sybil 11000,raspy 22222,,,,,,
forum,3,roate 12000,curds 01200,forum 22222,,,,,,
women,3,roate 02001,maven 10022,women 22222,,,,,,
mucus,3,roate 00000,clips 10002,mucus 22222,,,,,,
boast,3,roate 02210,abaca 01200,boast 22222,,,,,,
truer,3,roate 10011,serer 00122,truer 22222,,,,,,
axial,3,roate 00100,nails 01210,axial 22222,,,,,,
trail,3,roate 10210,tinct 21000,trail 22222,,,,,,
mealy,3,roate 00201,heels 02020,mealy 22222,,,,,,
brute,3,roate 10022,aalii 00000,brute 22222,,,,,,
leggy,3,roate 00001,lenes 22000,leggy 22222,,,,,,
snipe,3,roate 00002,pling 10210,snipe 22222,,,,,,
sinew,3,roate 00001,lenes 00221,sinew 22222,,,,,,
rally,3,roate 20100,sybil 01001,rally 22222,,,,,,
umbra,3,roate 10100,amias 12000,umbra 22222,,,,,,
satin,3,roate 00110,tinct 11100,satin 22222,,,,,,
tonic,3,roate 02010,mucin 00121,tonic 22222,,,,,,
stark,3,roate 10210,tinct 10000,stark 22222,,,,,,
reuse,3,roate 20001,veles 01001,reuse 22222,,,,,,
quote,3,roate 01022,abacs 00000,quote 22222,,,,,,
beret,3,roate 10011,serer 02220,beret 22222,,,,,,
noise,3,roate 02002,pilus 01001,noise 22222,,,,,,
dealt,3,roate 00211,leans 12200,dealt 22222,,,,,,
thigh,3,roate 00010,knish 00201,thigh 22222,,,,,,
tonga,3,roate 02110,aland 10010,tonga 22222,,,,,,
white,3,roate 00022,culms 00000,white 22222,,,,,,
etude,3,roate 00011,seeld 01101,etude 22222,,,,,,
horse,3,roate 12002,chogs 01101,horse 22222,,,,,,
inbox,3,roate 01000,blins 10110,inbox 22222,,,,,,
crush,3,roate 10000,sculk 11200,crush 22222,,,,,,
fruit,3,roate 10010,scuft 00212,fruit 22222,,,,,,
tract,3,roate 10210,tinct 20022,tract 22222,,,,,,
reedy,3,roate 20001,veles 01000,reedy 22222,,,,,,
filth,3,roate 00020,linds 12000,filth 22222,,,,,,
spasm,3,roate 00200,spick 12000,spasm 22222,,,,,,
heave,3,roate 00201,heels 21000,heave 22222,,,,,,
mambo,3,roate 01100,nicol 00010,mambo 22222,,,,,,
borne,3,roate 12002,chogs 00100,borne 22222,,,,,,
sauce,3,roate 00102,salmi 22000,sauce 22222,,,,,,
amber,3,roate 10101,malar 11002,amber 22222,,,,,,
lathe,3,roate 00112,abash 10001,lathe 22222,,,,,,
carat,3,roate 10110,palas 02020,carat 22222,,,,,,
dirty,3,roate 10020,barmy 00202,dirty 22222,,,,,,
taint,3,roate 00110,tinct 21102,taint 22222,,,,,,
rinse,3,roate 20002,acids 00101,rinse 22222,,,,,,
bison,3,roate 01000,blins 20111,bison 22222,,,,,,
baste,3,roate 00122,chubs 00011,baste 22222,,,,,,
flask,3,roate 00200,spick 10002,flask 22222,,,,,,
coupe,3,roate 02002,pilus 10010,coupe 22222,,,,,,
mirth,3,roate 10020,barmy 00210,mirth 22222,,,,,,
close,3,roate 01002,clons 22201,close 22222,,,,,,
clone,3,roate 01002,clons 22220,clone 22222,,,,,,
ralph,3,roate 20100,sybil 00001,ralph 22222,,,,,,
tango,3,roate 01110,aboil 10100,tango 22222,,,,,,
smith,3,roate 00020,linds 01001,smith 22222,,,,,,
payee,3,roate 00101,nebel 01020,payee 22222,,,,,,
spank,3,roate 00200,spick 22002,spank 22222,,,,,,
allot,3,roate 01110,aboil 20101,allot 22222,,,,,,
truck,3,roate 10010,scuft 01201,truck 22222,,,,,,
tepee,3,roate 00011,seeld 01100,tepee 22222,,,,,,
zonal,3,roate 02100,nidal 10022,zonal 22222,,,,,,
metro,3,roate 11011,tetra 02220,metro 22222,,,,,,
axion,3,roate 01100,nicol 11020,axion 22222,,,,,,
nasal,3,roate 00100,nails 21011,nasal 22222,,,,,,
brace,3,roate 10202,clags 10200,brace 22222,,,,,,
raven,3,roate 20101,calmy 02000,raven 22222,,,,,,
flaky,3,roate 00200,spick 00001,flaky 22222,,,,,,
thing,3,roate 00010,knish 01201,thing 22222,,,,,,
lemon,3,roate 01001,leben 22002,lemon 22222,,,,,,
shore,3,roate 11002,phons 02201,shore 22222,,,,,,
style,3,roate 00012,chile 00022,style 22222,,,,,,
antic,3,roate 00110,tinct 11110,antic 22222,,,,,,
image,3,roate 00202,plums 00010,image 22222,,,,,,
exact,3,roate 00211,leans 01200,exact 22222,,,,,,
crony,3,roate 11000,croon 22201,crony 22222,,,,,,
stunk,3,roate 00010,knish 11010,stunk 22222,,,,,,
curve,3,roate 10002,dimps 00000,curve 22222,,,,,,
latte,3,roate 00112,abash 10000,latte 22222,,,,,,
soapy,3,roate 02200,acyls 10101,soapy 22222,,,,,,
broth,3,roate 11020,abaca 01000,broth 22222,,,,,,
roost,3,roate 21010,abaca 00000,roost 22222,,,,,,
woman,3,roate 02100,nidal 10020,woman 22222,,,,,,
thong,3,roate 01010,spoot 00201,thong 22222,,,,,,
punch,3,roate 00000,clips 10010,punch 22222,,,,,,
pasty,3,roate 00120,snipy 10012,pasty 22222,,,,,,
rapid,3,roate 20100,sybil 00020,rapid 22222,,,,,,
drive,3,roate 10002,dimps 21000,drive 22222,,,,,,
music,3,roate 00000,clips 10101,music 22222,,,,,,
setup,3,roate 00011,seeld 22000,setup 22222,,,,,,
newly,3,roate 00001,lenes 12100,newly 22222,,,,,,
relic,3,roate 20001,veles 02200,relic 22222,,,,,,
plait,3,roate 00210,skint 00102,plait 22222,,,,,,
gourd,3,roate 12000,curds 01110,gourd 22222,,,,,,
thrum,3,roate 10010,scuft 00101,thrum 22222,,,,,,
ficus,3,roate 00000,clips 10102,ficus 22222,,,,,,
stash,3,roate 00210,skint 10001,stash 22222,,,,,,
junta,3,roate 00120,snipy 01000,junta 22222,,,,,,
turbo,3,roate 11010,snoot 00101,turbo 22222,,,,,,
stoop,3,roate 01010,spoot 21221,stoop 22222,,,,,,
pulse,3,roate 00002,pling 21000,pulse 22222,,,,,,
staid,3,roate 00210,skint 20101,staid 22222,,,,,,
snore,3,roate 11002,phons 00211,snore 22222,,,,,,
ripen,3,roate 20001,veles 00020,ripen 22222,,,,,,
attic,3,roate 00110,tinct 11011,attic 22222,,,,,,
leach,3,roate 00201,heels 12010,leach 22222,,,,,,
mouth,3,roate 02020,bousy 02200,mouth 22222,,,,,,
clump,3,roate 00000,clips 22010,clump 22222,,,,,,
tonal,3,roate 02110,aland 11010,tonal 22222,,,,,,
haute,3,roate 00122,chubs 01200,haute 22222,,,,,,
intro,3,roate 11010,snoot 02101,intro 22222,,,,,,
steer,3,roate 10011,serer 21022,steer 22222,,,,,,
loamy,3,roate 02200,acyls 10110,loamy 22222,,,,,,
scram,3,roate 10100,amias 01021,scram 22222,,,,,,
manly,3,roate 00100,nails 12020,manly 22222,,,,,,
feral,3,roate 10101,malar 00121,feral 22222,,,,,,
extra,3,roate 10111,talea 10012,extra 22222,,,,,,
rayon,3,roate 21100,aahed 02000,rayon 22222,,,,,,
faith,3,roate 00120,snipy 00200,faith 22222,,,,,,
torso,3,roate 11010,snoot 10111,torso 22222,,,,,,
riser,3,roate 10001,seder 10021,riser 22222,,,,,,
catty,3,roate 00110,tinct 10011,catty 22222,,,,,,
rival,3,roate 20100,sybil 00012,rival 22222,,,,,,
untie,3,roate 00012,chile 00102,untie 22222,,,,,,
refit,3,roate 20011,fecit 12022,refit 22222,,,,,,
artsy,3,roate 10110,palas 01001,artsy 22222,,,,,,
react,2,roate 20211,react 22222,,,,,,,
delta,2,roate 00121,delta 22222,,,,,,,
wrote,2,roate 11022,wrote 22222,,,,,,,
royal,2,roate 22100,royal 22222,,,,,,,
atone,2,roate 01112,atone 22222,,,,,,,
rusty,2,roate 20020,rusty 22222,,,,,,,
berth,2,roate 10021,berth 22222,,,,,,,
loath,2,roate 02220,loath 22222,,,,,,,
quota,2,roate 01120,quota 22222,,,,,,,
earth,2,roate 10121,earth 22222,,,,,,,
roast,2,roate 22210,roast 22222,,,,,,,
roach,2,roate 22200,roach 22222,,,,,,,
swath,2,roate 00220,swath 22222,,,,,,,
route,2,roate 22022,route 22222,,,,,,,
ovate,2,roate 01222,ovate 22222,,,,,,,
pesto,2,roate 01021,pesto 22222,,,,,,,
ratio,2,roate 21110,ratio 22222,,,,,,,
wrath,2,roate 10220,wrath 22222,,,,,,,
opera,2,roate 11101,opera 22222,,,,,,,
right,2,roate 20010,right 22222,,,,,,,
ratty,2,roate 20110,ratty 22222,,,,,,,
forte,2,roate 12022,forte 22222,,,,,,,
rodeo,2,roate 21001,rodeo 22222,,,,,,,
aorta,2,roate 12120,aorta 22222,,,,,,,
