tense,3,soare 10001,uneth 01110,tense 22222,,,,,,,
quark,3,soare 00220,dicht 00000,quark 22222,,,,,,,
hussy,3,soare 10000,hists 20100,hussy 22222,,,,,,,
below,3,soare 01001,pylon 00220,below 22222,,,,,,,
wispy,3,soare 10000,hists 02200,wispy 22222,,,,,,,
brash,3,soare 10210,chapt 01200,brash 22222,,,,,,,
toast,3,soare 12200,abaca 00200,toast 22222,,,,,,,
easel,3,soare 10101,ajwan 10000,easel 22222,,,,,,,
saucy,3,soare 20100,dault 02200,saucy 22222,,,,,,,
value,3,soare 00102,gault 02110,value 22222,,,,,,,
spice,3,soare 20002,clipt 10210,spice 22222,,,,,,,
route,3,soare 02012,brugh 01200,route 22222,,,,,,,
sharp,3,soare 20220,kempt 00010,sharp 22222,,,,,,,
phony,3,soare 01000,clint 00020,phony 22222,,,,,,,
issue,3,soare 10002,abies 00111,issue 22222,,,,,,,
gassy,3,soare 10100,lassi 02220,gassy 22222,,,,,,,
flora,3,soare 01120,abaca 00002,flora 22222,,,,,,,
latch,3,soare 00100,clint 11001,latch 22222,,,,,,,
decal,3,soare 00101,datal 20022,decal 22222,,,,,,,
dogma,3,soare 02100,nidal 00110,dogma 22222,,,,,,,
defer,3,soare 00011,denet 22020,defer 22222,,,,,,,
sober,3,soare 22011,abaca 01000,sober 22222,,,,,,,
optic,3,soare 01000,clint 10101,optic 22222,,,,,,,
nomad,3,soare 02100,nidal 20120,nomad 22222,,,,,,,
flute,3,soare 00002,clint 02001,flute 22222,,,,,,,
shark,3,soare 20220,kempt 10000,shark 22222,,,,,,,
obese,3,soare 11001,abbes 02011,obese 22222,,,,,,,
chalk,3,soare 00200,plink 01002,chalk 22222,,,,,,,
feast,3,soare 10201,felty 22010,feast 22222,,,,,,,
sally,3,soare 20100,dault 02010,sally 22222,,,,,,,
nerdy,3,soare 00011,denet 12100,nerdy 22222,,,,,,,
whale,3,soare 00202,flimp 01000,whale 22222,,,,,,,
welsh,3,soare 10001,uneth 00102,welsh 22222,,,,,,,
syrup,3,soare 20010,bumph 01010,syrup 22222,,,,,,,
afire,3,soare 00122,aalii 20010,afire 22222,,,,,,,
shirt,3,soare 20020,hault 10002,shirt 22222,,,,,,,
tithe,3,soare 00002,clint 00101,tithe 22222,,,,,,,
alter,3,soare 00111,talar 11102,alter 22222,,,,,,,
noble,3,soare 02002,algum 01000,noble 22222,,,,,,,
ethos,3,soare 11001,abbes 00012,ethos 22222,,,,,,,
bride,3,soare 00012,dript 12200,bride 22222,,,,,,,
decor,3,soare 01011,feted 02001,decor 22222,,,,,,,
beast,3,soare 10201,felty 02010,beast 22222,,,,,,,
spunk,3,soare 20000,plink 10022,spunk 22222,,,,,,,
canal,3,soare 00100,clint 21010,canal 22222,,,,,,,
slash,3,soare 10200,flosh 02012,slash 22222,,,,,,,
swept,3,soare 20001,clipt 00022,swept 22222,,,,,,,
prude,3,soare 00012,dript 12010,prude 22222,,,,,,,
lasso,3,soare 11100,aalii 02100,lasso 22222,,,,,,,
shale,3,soare 20202,thilk 02020,shale 22222,,,,,,,
screw,3,soare 20011,hewer 00121,screw 22222,,,,,,,
scent,3,soare 20001,clipt 10002,scent 22222,,,,,,,
spent,3,soare 20001,clipt 00012,spent 22222,,,,,,,
orbit,3,soare 01010,cloot 00102,orbit 22222,,,,,,,
cocoa,3,soare 01100,cloot 10120,cocoa 22222,,,,,,,
humus,3,soare 10000,hists 20002,humus 22222,,,,,,,
table,3,soare 00102,gault 02021,table 22222,,,,,,,
smirk,3,soare 20020,hault 00000,smirk 22222,,,,,,,
noisy,3,soare 12000,fubsy 00022,noisy 22222,,,,,,,
alert,3,soare 00121,abele 20210,alert 22222,,,,,,,
resin,3,soare 10011,richt 21000,resin 22222,,,,,,,
whole,3,soare 01002,bling 01000,whole 22222,,,,,,,
hunch,3,soare 00000,linch 00221,hunch 22222,,,,,,,
polar,3,soare 02110,malty 01200,polar 22222,,,,,,,
sword,3,soare 21020,nicht 00000,sword 22222,,,,,,,
rumba,3,soare 00110,raita 20002,rumba 22222,,,,,,,
leash,3,soare 10201,felty 02100,leash 22222,,,,,,,
clout,3,soare 01000,clint 22002,clout 22222,,,,,,,
curio,3,soare 01010,cloot 20100,curio 22222,,,,,,,
salty,3,soare 20100,dault 02011,salty 22222,,,,,,,
snake,3,soare 20202,thilk 00001,snake 22222,,,,,,,
cloak,3,soare 01100,cloot 22200,cloak 22222,,,,,,,
spurt,3,soare 20020,hault 00202,spurt 22222,,,,,,,
pesto,3,soare 11001,abbes 00011,pesto 22222,,,,,,,
flash,3,soare 10200,flosh 22022,flash 22222,,,,,,,
early,3,soare 00111,talar 02101,early 22222,,,,,,,
churn,3,soare 00020,bluet 00200,churn 22222,,,,,,,
stump,3,soare 20000,plink 10000,stump 22222,,,,,,,
lease,3,soare 10201,felty 01100,lease 22222,,,,,,,
saner,3,soare 20111,enmew 01020,saner 22222,,,,,,,
salsa,3,soare 10100,lassi 11120,salsa 22222,,,,,,,
blare,3,soare 00222,abaft 01200,blare 22222,,,,,,,
knack,3,soare 00200,plink 00011,knack 22222,,,,,,,
slice,3,soare 20002,clipt 12200,slice 22222,,,,,,,
ingot,3,soare 01000,clint 00112,ingot 22222,,,,,,,
clash,3,soare 10200,flosh 02022,clash 22222,,,,,,,
abode,3,soare 01102,bundt 10020,abode 22222,,,,,,,
slept,3,soare 20001,clipt 02022,slept 22222,,,,,,,
troop,3,soare 01010,cloot 00221,troop 22222,,,,,,,
spare,3,soare 20222,chapt 00210,spare 22222,,,,,,,
sewer,3,soare 20011,hewer 02222,sewer 22222,,,,,,,
parse,3,soare 10112,aalii 02000,parse 22222,,,,,,,
spool,3,soare 21000,cloot 01220,spool 22222,,,,,,,
demon,3,soare 01001,pylon 00022,demon 22222,,,,,,,
lumpy,3,soare 00000,linch 20000,lumpy 22222,,,,,,,
omega,3,soare 01101,abcee 10010,omega 22222,,,,,,,
aisle,3,soare 10102,balti 01101,aisle 22222,,,,,,,
skiff,3,soare 20000,plink 00201,skiff 22222,,,,,,,
basis,3,soare 10100,lassi 02101,basis 22222,,,,,,,
plank,3,soare 00200,plink 22022,plank 22222,,,,,,,
crawl,3,soare 00210,clint 21000,crawl 22222,,,,,,,
lousy,3,soare 12000,fubsy 01022,lousy 22222,,,,,,,
slain,3,soare 20200,clint 02110,slain 22222,,,,,,,
raise,3,soare 10112,aalii 02010,raise 22222,,,,,,,
guide,3,soare 00002,clint 00200,guide 22222,,,,,,,
foist,3,soare 12000,fubsy 20020,foist 22222,,,,,,,
cameo,3,soare 01101,abcee 10120,cameo 22222,,,,,,,
under,3,soare 00011,denet 10120,under 22222,,,,,,,
actor,3,soare 01110,macon 01120,actor 22222,,,,,,,
scoop,3,soare 21000,cloot 10220,scoop 22222,,,,,,,
olden,3,soare 01001,pylon 00112,olden 22222,,,,,,,
clerk,3,soare 00021,teeny 00200,clerk 22222,,,,,,,
tulle,3,soare 00002,clint 01001,tulle 22222,,,,,,,
hilly,3,soare 00000,linch 12001,hilly 22222,,,,,,,
crude,3,soare 00012,dript 12000,crude 22222,,,,,,,
apart,3,soare 00120,adyta 10010,apart 22222,,,,,,,
scale,3,soare 20202,thilk 00020,scale 22222,,,,,,,
plain,3,soare 00200,plink 22110,plain 22222,,,,,,,
sperm,3,soare 20021,aarti 00100,sperm 22222,,,,,,,
abbot,3,soare 01100,cloot 00022,abbot 22222,,,,,,,
crisp,3,soare 10010,cruft 22000,crisp 22222,,,,,,,
befit,3,soare 00001,denet 02002,befit 22222,,,,,,,
guess,3,soare 10001,uneth 10200,guess 22222,,,,,,,
broad,3,soare 01110,macon 01010,broad 22222,,,,,,,
chard,3,soare 00220,dicht 10110,chard 22222,,,,,,,
caput,3,soare 00100,clint 20002,caput 22222,,,,,,,
harsh,3,soare 10110,aargh 02201,harsh 22222,,,,,,,
curse,3,soare 10012,acing 01000,curse 22222,,,,,,,
taste,3,soare 10102,balti 02010,taste 22222,,,,,,,
chasm,3,soare 10200,flosh 00021,chasm 22222,,,,,,,
armor,3,soare 01110,macon 11020,armor 22222,,,,,,,
brush,3,soare 10010,cruft 02200,brush 22222,,,,,,,
abled,3,soare 00101,datal 11001,abled 22222,,,,,,,
bossy,3,soare 12000,fubsy 00112,bossy 22222,,,,,,,
giant,3,soare 00200,plink 00120,giant 22222,,,,,,,
surly,3,soare 20010,bumph 02000,surly 22222,,,,,,,
prune,3,soare 00012,dript 02010,prune 22222,,,,,,,
slant,3,soare 20200,clint 02022,slant 22222,,,,,,,
torus,3,soare 12010,abacs 00002,torus 22222,,,,,,,
ninny,3,soare 00000,linch 02100,ninny 22222,,,,,,,
moral,3,soare 02110,malty 21100,moral 22222,,,,,,,
vogue,3,soare 02002,algum 00220,vogue 22222,,,,,,,
owing,3,soare 01000,clint 00220,owing 22222,,,,,,,
token,3,soare 02001,meynt 01011,token 22222,,,,,,,
entry,3,soare 00021,teeny 11012,entry 22222,,,,,,,
voter,3,soare 02011,vower 22022,voter 22222,,,,,,,
ebony,3,soare 01001,pylon 01011,ebony 22222,,,,,,,
kneed,3,soare 00001,denet 11120,kneed 22222,,,,,,,
decoy,3,soare 01001,pylon 01020,decoy 22222,,,,,,,
voila,3,soare 02100,nidal 01011,voila 22222,,,,,,,
cease,3,soare 10201,felty 01000,cease 22222,,,,,,,
terra,3,soare 00111,talar 21001,terra 22222,,,,,,,
weird,3,soare 00021,teeny 02000,weird 22222,,,,,,,
tried,3,soare 00011,denet 10021,tried 22222,,,,,,,
color,3,soare 01010,cloot 21120,color 22222,,,,,,,
rough,3,soare 02010,curdy 01100,rough 22222,,,,,,,
uncut,3,soare 00000,linch 00110,uncut 22222,,,,,,,
craft,3,soare 00210,clint 20002,craft 22222,,,,,,,
dicey,3,soare 00001,denet 20020,dicey 22222,,,,,,,
titan,3,soare 00100,clint 00111,titan 22222,,,,,,,
lucid,3,soare 00000,linch 21010,lucid 22222,,,,,,,
pasta,3,soare 10100,lassi 01200,pasta 22222,,,,,,,
flame,3,soare 00202,flimp 22020,flame 22222,,,,,,,
aloof,3,soare 01100,cloot 02220,aloof 22222,,,,,,,
teary,3,soare 00221,lathy 01102,teary 22222,,,,,,,
chart,3,soare 00220,dicht 00112,chart 22222,,,,,,,
wordy,3,soare 02010,curdy 00222,wordy 22222,,,,,,,
sheer,3,soare 20011,hewer 11022,sheer 22222,,,,,,,
nosey,3,soare 12001,aahed 00020,nosey 22222,,,,,,,
clamp,3,soare 00200,plink 12000,clamp 22222,,,,,,,
funky,3,soare 00000,linch 00200,funky 22222,,,,,,,
foamy,3,soare 02200,acyls 10100,foamy 22222,,,,,,,
tripe,3,soare 00012,dript 02221,tripe 22222,,,,,,,
tenor,3,soare 01011,feted 02100,tenor 22222,,,,,,,
worse,3,soare 12012,aargh 00200,worse 22222,,,,,,,
drama,3,soare 00110,raita 11002,drama 22222,,,,,,,
basil,3,soare 10100,lassi 12201,basil 22222,,,,,,,
scrum,3,soare 20010,bumph 01100,scrum 22222,,,,,,,
bused,3,soare 10001,uneth 10100,bused 22222,,,,,,,
court,3,soare 02020,aband 00000,court 22222,,,,,,,
heard,3,soare 00221,lathy 01010,heard 22222,,,,,,,
angel,3,soare 00101,datal 01002,angel 22222,,,,,,,
pouty,3,soare 02000,linty 00022,pouty 22222,,,,,,,
cadet,3,soare 00101,datal 12100,cadet 22222,,,,,,,
macro,3,soare 01120,abaca 10010,macro 22222,,,,,,,
satyr,3,soare 20110,cuppy 00001,satyr 22222,,,,,,,
trend,3,soare 00011,denet 11101,trend 22222,,,,,,,
amiss,3,soare 10100,lassi 01121,amiss 22222,,,,,,,
split,3,soare 20000,plink 11100,split 22222,,,,,,,
sonar,3,soare 22110,aalii 10000,sonar 22222,,,,,,,
spark,3,soare 20220,kempt 10010,spark 22222,,,,,,,
sloop,3,soare 21000,cloot 02220,sloop 22222,,,,,,,
smote,3,soare 21002,nempt 01101,smote 22222,,,,,,,
above,3,soare 01102,bundt 10000,above 22222,,,,,,,
scant,3,soare 20200,clint 10022,scant 22222,,,,,,,
snack,3,soare 20200,clint 10010,snack 22222,,,,,,,
motel,3,soare 02001,meynt 21001,motel 22222,,,,,,,
ounce,3,soare 01002,bling 00010,ounce 22222,,,,,,,
talon,3,soare 01100,cloot 01021,talon 22222,,,,,,,
flake,3,soare 00202,flimp 22000,flake 22222,,,,,,,
anode,3,soare 01102,bundt 00120,anode 22222,,,,,,,
salve,3,soare 20102,ablet 10210,salve 22222,,,,,,,
scout,3,soare 21000,cloot 10202,scout 22222,,,,,,,
vague,3,soare 00102,gault 12100,vague 22222,,,,,,,
stone,3,soare 21002,nempt 11001,stone 22222,,,,,,,
teach,3,soare 00201,letch 02122,teach 22222,,,,,,,
twist,3,soare 10000,hists 01110,twist 22222,,,,,,,
apnea,3,soare 00101,datal 01010,apnea 22222,,,,,,,
board,3,soare 02220,aahed 10002,board 22222,,,,,,,
grant,3,soare 00210,clint 00022,grant 22222,,,,,,,
medic,3,soare 00001,denet 12000,medic 22222,,,,,,,
slunk,3,soare 20000,plink 02022,slunk 22222,,,,,,,
raspy,3,soare 10110,aargh 02100,raspy 22222,,,,,,,
forum,3,soare 02010,curdy 01200,forum 22222,,,,,,,
women,3,soare 02001,meynt 11010,women 22222,,,,,,,
boast,3,soare 12200,abaca 01200,boast 22222,,,,,,,
toddy,3,soare 02000,linty 00012,toddy 22222,,,,,,,
steam,3,soare 20101,dempt 01101,steam 22222,,,,,,,
trail,3,soare 00210,clint 01101,trail 22222,,,,,,,
mealy,3,soare 00201,letch 12000,mealy 22222,,,,,,,
juice,3,soare 00002,clint 10200,juice 22222,,,,,,,
erect,3,soare 00011,denet 01012,erect 22222,,,,,,,
snipe,3,soare 20002,clipt 00220,snipe 22222,,,,,,,
umbra,3,soare 00120,adyta 00002,umbra 22222,,,,,,,
gross,3,soare 11010,agood 01200,gross 22222,,,,,,,
avian,3,soare 00100,clint 00210,avian 22222,,,,,,,
satin,3,soare 20100,dault 02001,satin 22222,,,,,,,
tonic,3,soare 02000,linty 01210,tonic 22222,,,,,,,
sniff,3,soare 20000,plink 00210,sniff 22222,,,,,,,
stark,3,soare 20220,kempt 10001,stark 22222,,,,,,,
taboo,3,soare 01100,cloot 00121,taboo 22222,,,,,,,
gloss,3,soare 11000,gisms 20102,gloss 22222,,,,,,,
beret,3,soare 00011,denet 02022,beret 22222,,,,,,,
noise,3,soare 12002,chimp 00200,noise 22222,,,,,,,
dealt,3,soare 00201,letch 12100,dealt 22222,,,,,,,
sling,3,soare 20000,plink 02220,sling 22222,,,,,,,
tonga,3,soare 02100,nidal 10010,tonga 22222,,,,,,,
flare,3,soare 00222,abaft 00210,flare 22222,,,,,,,
etude,3,soare 00001,denet 11011,etude 22222,,,,,,,
horse,3,soare 12012,aargh 00201,horse 22222,,,,,,,
circa,3,soare 00110,raita 10102,circa 22222,,,,,,,
exert,3,soare 00021,teeny 11200,exert 22222,,,,,,,
salvo,3,soare 21100,ablow 10210,salvo 22222,,,,,,,
crush,3,soare 10010,cruft 22200,crush 22222,,,,,,,
reedy,3,soare 00011,denet 11000,reedy 22222,,,,,,,
filth,3,soare 00000,linch 12002,filth 22222,,,,,,,
spasm,3,soare 10200,flosh 00010,spasm 22222,,,,,,,
heave,3,soare 00201,letch 01001,heave 22222,,,,,,,
borne,3,soare 02012,brugh 21000,borne 22222,,,,,,,
sauce,3,soare 20102,ablet 10010,sauce 22222,,,,,,,
carat,3,soare 00110,raita 11010,carat 22222,,,,,,,
taint,3,soare 00100,clint 00221,taint 22222,,,,,,,
mauve,3,soare 00102,gault 02200,mauve 22222,,,,,,,
yacht,3,soare 00100,clint 10002,yacht 22222,,,,,,,
rinse,3,soare 10012,acing 00110,rinse 22222,,,,,,,
grasp,3,soare 10210,chapt 00210,grasp 22222,,,,,,,
sandy,3,soare 20100,dault 12000,sandy 22222,,,,,,,
baste,3,soare 10102,balti 22020,baste 22222,,,,,,,
flask,3,soare 10200,flosh 22020,flask 22222,,,,,,,
coupe,3,soare 02002,algum 00010,coupe 22222,,,,,,,
cloud,3,soare 01000,clint 22000,cloud 22222,,,,,,,
close,3,soare 11002,chang 20000,close 22222,,,,,,,
tenth,3,soare 00001,denet 02201,tenth 22222,,,,,,,
clone,3,soare 01002,bling 02020,clone 22222,,,,,,,
guise,3,soare 10002,abies 00211,guise 22222,,,,,,,
allot,3,soare 01100,cloot 01022,allot 22222,,,,,,,
truck,3,soare 00010,cuing 11000,truck 22222,,,,,,,
virus,3,soare 10010,cruft 01100,virus 22222,,,,,,,
metro,3,soare 01021,abaft 00001,metro 22222,,,,,,,
occur,3,soare 01010,cloot 10100,occur 22222,,,,,,,
chain,3,soare 00200,plink 00110,chain 22222,,,,,,,
gooey,3,soare 01001,pylon 01010,gooey 22222,,,,,,,
plead,3,soare 00101,datal 10021,plead 22222,,,,,,,
flaky,3,soare 00200,plink 02001,flaky 22222,,,,,,,
slink,3,soare 20000,plink 02222,slink 22222,,,,,,,
shorn,3,soare 21020,nicht 10010,shorn 22222,,,,,,,
lemon,3,soare 01001,pylon 00122,lemon 22222,,,,,,,
shore,3,soare 21022,crwth 01001,shore 22222,,,,,,,
style,3,soare 20002,clipt 01001,style 22222,,,,,,,
antic,3,soare 00100,clint 10111,antic 22222,,,,,,,
chess,3,soare 10001,uneth 00201,chess 22222,,,,,,,
image,3,soare 00202,flimp 00110,image 22222,,,,,,,
stunk,3,soare 20000,plink 00022,stunk 22222,,,,,,,
gauge,3,soare 00102,gault 12200,gauge 22222,,,,,,,
meter,3,soare 00011,denet 02021,meter 22222,,,,,,,
scene,3,soare 20001,clipt 10000,scene 22222,,,,,,,
roost,3,soare 11010,agood 00100,roost 22222,,,,,,,
woman,3,soare 02100,nidal 10020,woman 22222,,,,,,,
thong,3,soare 01000,clint 00021,thong 22222,,,,,,,
downy,3,soare 02000,linty 00102,downy 22222,,,,,,,
knead,3,soare 00101,datal 10020,knead 22222,,,,,,,
whirl,3,soare 00020,bluet 01000,whirl 22222,,,,,,,
drive,3,soare 00012,dript 22200,drive 22222,,,,,,,
email,3,soare 00201,letch 11000,email 22222,,,,,,,
music,3,soare 10000,hists 01200,music 22222,,,,,,,
fauna,3,soare 00100,clint 00020,fauna 22222,,,,,,,
ratty,3,soare 00110,raita 22010,ratty 22222,,,,,,,
chirp,3,soare 00020,bluet 00000,chirp 22222,,,,,,,
alibi,3,soare 00100,clint 02100,alibi 22222,,,,,,,
whine,3,soare 00002,clint 00220,whine 22222,,,,,,,
gourd,3,soare 02020,aband 00002,gourd 22222,,,,,,,
decry,3,soare 00021,teeny 02002,decry 22222,,,,,,,
visor,3,soare 11010,agood 00020,visor 22222,,,,,,,
turbo,3,soare 01010,cloot 00101,turbo 22222,,,,,,,
speak,3,soare 20101,dempt 01010,speak 22222,,,,,,,
pulse,3,soare 10002,abies 00011,pulse 22222,,,,,,,
mossy,3,soare 12000,fubsy 00012,mossy 22222,,,,,,,
staid,3,soare 20200,clint 00101,staid 22222,,,,,,,
leach,3,soare 00201,letch 22022,leach 22222,,,,,,,
mouth,3,soare 02000,linty 00020,mouth 22222,,,,,,,
blame,3,soare 00202,flimp 02020,blame 22222,,,,,,,
haute,3,soare 00102,gault 02201,haute 22222,,,,,,,
spied,3,soare 20001,clipt 00210,spied 22222,,,,,,,
intro,3,soare 01020,acidy 00100,intro 22222,,,,,,,
guard,3,soare 00220,dicht 10000,guard 22222,,,,,,,
loamy,3,soare 02200,acyls 10110,loamy 22222,,,,,,,
scram,3,soare 20110,cuppy 10000,scram 22222,,,,,,,
knock,3,soare 01000,clint 10010,knock 22222,,,,,,,
extra,3,soare 00121,abele 10100,extra 22222,,,,,,,
condo,3,soare 01000,clint 20010,condo 22222,,,,,,,
skirt,3,soare 20020,hault 00002,skirt 22222,,,,,,,
torso,3,soare 11010,agood 00110,torso 22222,,,,,,,
sleek,3,soare 20001,clipt 02000,sleek 22222,,,,,,,
peace,3,soare 00201,letch 01020,peace 22222,,,,,,,
catty,3,soare 00100,clint 20001,catty 22222,,,,,,,
login,3,soare 02000,linty 21100,login 22222,,,,,,,
rival,3,soare 00110,raita 21100,rival 22222,,,,,,,
untie,3,soare 00002,clint 00111,untie 22222,,,,,,,
aorta,3,soare 02110,malty 01020,aorta 22222,,,,,,,
rower,3,soare 02011,vower 02221,rower 22222,,,,,,,
artsy,3,soare 10110,aargh 20100,artsy 22222,,,,,,,
solve,2,soare 22002,solve 22222,,,,,,,,
fibre,2,soare 00022,fibre 22222,,,,,,,,
stair,2,soare 20210,stair 22222,,,,,,,,
scour,2,soare 21010,scour 22222,,,,,,,,
usurp,2,soare 10020,usurp 22222,,,,,,,,
chaos,2,soare 11200,chaos 22222,,,,,,,,
arson,2,soare 11110,arson 22222,,,,,,,,
sorry,2,soare 22010,sorry 22222,,,,,,,,
prose,2,soare 11012,prose 22222,,,,,,,,
ovary,2,soare 01220,ovary 22222,,,,,,,,
bravo,2,soare 01210,bravo 22222,,,,,,,,
roast,2,soare 12210,roast 22222,,,,,,,,
adore,2,soare 01122,adore 22222,,,,,,,,
roach,2,soare 02210,roach 22222,,,,,,,,
piano,2,soare 01200,piano 22222,,,,,,,,
arose,2,soare 11112,arose 22222,,,,,,,,
erase,2,soare 10211,erase 22222,,,,,,,,
ovate,2,soare 01202,ovate 22222,,,,,,,,
savor,2,soare 21110,savor 22222,,,,,,,,
cobra,2,soare 02120,cobra 22222,,,,,,,,
opera,2,soare 01121,opera 22222,,,,,,,,
surge,2,soare 20012,surge 22222,,,,,,,,
soapy,2,soare 22200,soapy 22222,,,,,,,,
verso,2,soare 11011,verso 22222,,,,,,,,
