plaza,3,slate 02100,agora 10002,plaza 22222,,,,,
tweak,3,slate 00111,creek 00202,tweak 22222,,,,,
slunk,3,slate 22000,groin 00001,slunk 22222,,,,,
raspy,3,slate 10100,missy 00202,raspy 22222,,,,,
forum,3,slate 00000,round 12100,forum 22222,,,,,
drone,3,slate 00002,doing 21020,drone 22222,,,,,
mucus,3,slate 10000,missy 20100,mucus 22222,,,,,
boast,3,slate 10210,crust 00022,boast 22222,,,,,
stall,3,slate 21210,stink 22000,stall 22222,,,,,
steam,3,slate 20111,midst 10011,steam 22222,,,,,
trail,3,slate 01210,cigar 01011,trail 22222,,,,,
mealy,3,slate 01201,leery 12002,mealy 22222,,,,,
nylon,3,slate 01000,golly 01201,nylon 22222,,,,,
flail,3,slate 01200,incur 10000,flail 22222,,,,,
brute,3,slate 00022,round 10200,brute 22222,,,,,
modem,3,slate 00001,diner 10020,modem 22222,,,,,
satin,3,slate 20110,privy 00100,satin 22222,,,,,
reuse,3,slate 10001,rupee 21012,reuse 22222,,,,,
quote,3,slate 00022,round 01100,quote 22222,,,,,
gloss,3,slate 12000,floss 02222,gloss 22222,,,,,
beret,3,slate 00011,deter 02121,beret 22222,,,,,
gland,3,slate 02200,brick 00000,gland 22222,,,,,
dealt,3,slate 01211,pound 00001,dealt 22222,,,,,
sling,3,slate 22000,groin 10011,sling 22222,,,,,
tonga,3,slate 00110,taint 21010,tonga 22222,,,,,
flare,3,slate 02202,bring 01000,flare 22222,,,,,
white,3,slate 00022,round 00000,white 22222,,,,,
etude,3,slate 00011,deter 11110,etude 22222,,,,,
horse,3,slate 10002,porch 02201,horse 22222,,,,,
circa,3,slate 00100,minor 02001,circa 22222,,,,,
surge,3,slate 20002,chirp 00010,surge 22222,,,,,
gleam,3,slate 02101,bring 00001,gleam 22222,,,,,
salvo,3,slate 21100,radio 02002,salvo 22222,,,,,
taker,3,slate 00111,creek 01021,taker 22222,,,,,
tract,3,slate 00210,trick 12020,tract 22222,,,,,
spiky,3,slate 20000,corny 00002,spiky 22222,,,,,
filth,3,slate 01020,cigar 02000,filth 22222,,,,,
spasm,3,slate 10200,brush 00010,spasm 22222,,,,,
heave,3,slate 00201,hardy 21000,heave 22222,,,,,
right,3,slate 00010,trout 01002,right 22222,,,,,
borne,3,slate 00002,doing 02020,borne 22222,,,,,
amber,3,slate 00101,cyber 00222,amber 22222,,,,,
lathe,3,slate 01112,blush 01001,lathe 22222,,,,,
dirty,3,slate 00020,briny 01102,dirty 22222,,,,,
slyly,3,slate 21000,willy 00121,slyly 22222,,,,,
quail,3,slate 01200,incur 10010,quail 22222,,,,,
cagey,3,slate 00101,cyber 21020,cagey 22222,,,,,
rinse,3,slate 10002,porch 00100,rinse 22222,,,,,
grasp,3,slate 10200,brush 02020,grasp 22222,,,,,
sandy,3,slate 20100,corny 00012,sandy 22222,,,,,
baste,3,slate 10122,bench 21000,baste 22222,,,,,
flask,3,slate 12200,chest 00020,flask 22222,,,,,
girly,3,slate 01000,golly 20022,girly 22222,,,,,
geese,3,slate 10001,rupee 00011,geese 22222,,,,,
clone,3,slate 02002,bingo 00101,clone 22222,,,,,
smith,3,slate 20020,unify 00200,smith 22222,,,,,
payee,3,slate 00101,cyber 01010,payee 22222,,,,,
spank,3,slate 20200,prick 10002,spank 22222,,,,,
allot,3,slate 01110,afoul 20101,allot 22222,,,,,
zonal,3,slate 01100,minor 00210,zonal 22222,,,,,
axion,3,slate 00100,minor 01120,axion 22222,,,,,
nasal,3,slate 11100,naval 22022,nasal 22222,,,,,
brace,3,slate 00202,brick 22020,brace 22222,,,,,
plead,3,slate 02101,bring 00000,plead 22222,,,,,
gnash,3,slate 10200,brush 00022,gnash 22222,,,,,
flaky,3,slate 02200,brick 00001,flaky 22222,,,,,
slink,3,slate 22000,groin 00011,slink 22222,,,,,
shore,3,slate 20002,chirp 02020,shore 22222,,,,,
style,3,slate 21012,sissy 20001,style 22222,,,,,
chess,3,slate 10001,rupee 00010,chess 22222,,,,,
union,3,slate 00000,round 01110,union 22222,,,,,
druid,3,slate 00000,round 10201,druid 22222,,,,,
exact,3,slate 00211,bench 01020,exact 22222,,,,,
truth,3,slate 00010,trout 12010,truth 22222,,,,,
dopey,3,slate 00001,diner 20020,dopey 22222,,,,,
spear,3,slate 20101,sperm 22210,spear 22222,,,,,
crack,3,slate 00200,crowd 12000,crack 22222,,,,,
latte,3,slate 01112,blush 01000,latte 22222,,,,,
meter,3,slate 00011,deter 02222,meter 22222,,,,,
broth,3,slate 00020,briny 22000,broth 22222,,,,,
madly,3,slate 01100,minor 20000,madly 22222,,,,,
scene,3,slate 20001,cheer 10100,scene 22222,,,,,
thong,3,slate 00010,trout 20200,thong 22222,,,,,
pasty,3,slate 10120,panel 22000,pasty 22222,,,,,
drive,3,slate 00002,doing 20200,drive 22222,,,,,
email,3,slate 01201,leery 11000,email 22222,,,,,
music,3,slate 10000,missy 21200,music 22222,,,,,
rider,3,slate 00001,diner 12021,rider 22222,,,,,
quash,3,slate 10200,brush 00122,quash 22222,,,,,
newly,3,slate 01001,newer 22200,newly 22222,,,,,
forte,3,slate 00022,round 12000,forte 22222,,,,,
plait,3,slate 02210,cigar 01010,plait 22222,,,,,
fleck,3,slate 02001,fried 20010,fleck 22222,,,,,
gourd,3,slate 00000,round 12202,gourd 22222,,,,,
thrum,3,slate 00010,trout 21020,thrum 22222,,,,,
stash,3,slate 10210,crust 00011,stash 22222,,,,,
junta,3,slate 00120,corny 00010,junta 22222,,,,,
scree,3,slate 20001,cheer 10121,scree 22222,,,,,
press,3,slate 10001,rupee 10110,press 22222,,,,,
whose,3,slate 10002,porch 01001,whose 22222,,,,,
speak,3,slate 20101,sperm 22200,speak 22222,,,,,
pulse,3,slate 11002,humph 02010,pulse 22222,,,,,
mossy,3,slate 10000,missy 20222,mossy 22222,,,,,
staid,3,slate 20210,print 00101,staid 22222,,,,,
pinch,3,slate 00000,round 00010,pinch 22222,,,,,
sully,3,slate 21000,willy 00222,sully 22222,,,,,
ripen,3,slate 00001,diner 02121,ripen 22222,,,,,
snowy,3,slate 20000,corny 01012,snowy 22222,,,,,
attic,3,slate 00110,taint 11101,attic 22222,,,,,
going,3,slate 00000,round 02020,going 22222,,,,,
leach,3,slate 01201,leery 22000,leach 22222,,,,,
piece,3,slate 00001,diner 02010,piece 22222,,,,,
haute,3,slate 00122,blush 00201,haute 22222,,,,,
undid,3,slate 00000,round 00111,undid 22222,,,,,
basal,3,slate 11100,naval 02022,basal 22222,,,,,
shine,3,slate 20002,chirp 02200,shine 22222,,,,,
guard,3,slate 00200,crowd 01002,guard 22222,,,,,
steer,3,slate 20011,print 01001,steer 22222,,,,,
loamy,3,slate 01200,incur 00000,loamy 22222,,,,,
scamp,3,slate 20200,prick 10010,scamp 22222,,,,,
manly,3,slate 01100,minor 20200,manly 22222,,,,,
feral,3,slate 01101,nerdy 02200,feral 22222,,,,,
faith,3,slate 00120,corny 00000,faith 22222,,,,,
torso,3,slate 10010,foist 01021,torso 22222,,,,,
sleek,3,slate 22001,humph 00000,sleek 22222,,,,,
flush,3,slate 12000,floss 22020,flush 22222,,,,,
untie,3,slate 00012,chirp 00100,untie 22222,,,,,
aorta,3,slate 00120,corny 02200,aorta 22222,,,,,
adult,3,slate 01110,afoul 20011,adult 22222,,,,,
artsy,3,slate 10110,first 00121,artsy 22222,,,,,
floss,2,slate 12000,floss 22222,,,,,,
delta,2,slate 01121,delta 22222,,,,,,
lusty,2,slate 11020,lusty 22222,,,,,,
round,2,slate 00000,round 22222,,,,,,
islet,2,slate 11011,islet 22222,,,,,,
those,2,slate 10012,those 22222,,,,,,
saute,2,slate 20122,saute 22222,,,,,,
slave,2,slate 22202,slave 22222,,,,,,
asset,2,slate 10111,asset 22222,,,,,,
sloth,2,slate 22020,sloth 22222,,,,,,
waltz,2,slate 01120,waltz 22222,,,,,,
stale,2,slate 21212,stale 22222,,,,,,
deter,2,slate 00011,deter 22222,,,,,,
blast,2,slate 12210,blast 22222,,,,,,
lefty,2,slate 01021,lefty 22222,,,,,,
diner,2,slate 00001,diner 22222,,,,,,
elite,2,slate 02021,elite 22222,,,,,,
loath,2,slate 01220,loath 22222,,,,,,
splat,2,slate 21110,splat 22222,,,,,,
trout,2,slate 00010,trout 22222,,,,,,
earth,2,slate 00121,earth 22222,,,,,,
steal,2,slate 21111,steal 22222,,,,,,
missy,2,slate 10000,missy 22222,,,,,,
psalm,2,slate 11200,psalm 22222,,,,,,
swath,2,slate 20220,swath 22222,,,,,,
plate,2,slate 02222,plate 22222,,,,,,
skate,2,slate 20222,skate 22222,,,,,,
least,2,slate 11211,least 22222,,,,,,
easel,2,slate 11101,easel 22222,,,,,,
flute,2,slate 02022,flute 22222,,,,,,
whale,2,slate 01202,whale 22222,,,,,,
elate,2,slate 02221,elate 22222,,,,,,
salty,2,slate 21120,salty 22222,,,,,,
foist,2,slate 10010,foist 22222,,,,,,
taste,2,slate 10112,taste 22222,,,,,,
slant,2,slate 22210,slant 22222,,,,,,
salve,2,slate 21102,salve 22222,,,,,,
wrath,2,slate 00220,wrath 22222,,,,,,
sauce,2,slate 20102,sauce 22222,,,,,,
taint,2,slate 00110,taint 22222,,,,,,
close,2,slate 12002,close 22222,,,,,,
golly,2,slate 01000,golly 22222,,,,,,
slate,1,slate 22222,,,,,,,
